paper_id,paper_title,self_citation,parent_id,parent_title,date
10.1145/2493102.2493106,A microstructure evolution visualization method based on neutrosophic set theory and cellular automaton technique,False,temp5501,Simulation of grain morphologies and competitive growth in weld pool of Ni-Cr alloy,2013
10.1145/2493102.2493106,A microstructure evolution visualization method based on neutrosophic set theory and cellular automaton technique,False,10.1016/0165-0114%2889%2990205-4,Interval-valued intuitionistic fuzzy sets{J},2013
10.1145/2493102.2493106,A microstructure evolution visualization method based on neutrosophic set theory and cellular automaton technique,False,10.1016/j.sigpro.2009.10.021,A neutrosophic approach to image segmentation based on watershed method,2013
10.1145/2493102.2493106,A microstructure evolution visualization method based on neutrosophic set theory and cellular automaton technique,False,10.1016/j.matcom.2009.02.011,An introductory review of cellular automata modeling of moving grain boundaries in polycrystalline materials,2013
10.1145/2493102.2493106,A microstructure evolution visualization method based on neutrosophic set theory and cellular automaton technique,False,temp5505,Simulation of equiaxed dendritic growth of a pure material using phase field method,2013
10.1145/2493102.2493106,A microstructure evolution visualization method based on neutrosophic set theory and cellular automaton technique,False,temp5506,Simulation of columnar dendrite grain growth in weld pool of Ni-Cr binary alloy,2013
10.1145/2493102.2493106,A microstructure evolution visualization method based on neutrosophic set theory and cellular automaton technique,False,temp5507,Simulation of a dendritic microstructure with the lattice Boltzmann and cellular automaton methods,2013
10.1145/2493102.2493106,A microstructure evolution visualization method based on neutrosophic set theory and cellular automaton technique,False,temp5508,Modeling the Dendritic Evolution and Microsegregation of Cast Alloy with Cellular Automaton,2013
10.1145/2493102.2493106,A microstructure evolution visualization method based on neutrosophic set theory and cellular automaton technique,False,temp5509,Growth of nuclei in a cellular automaton simulation of recrystallization,2013
10.1145/2493102.2493106,A microstructure evolution visualization method based on neutrosophic set theory and cellular automaton technique,False,temp5510,Numerical simulation for dendritic growth in Al-4.5mass%Cu alloy using cellular automation method,2013
10.1145/2493102.2493106,A microstructure evolution visualization method based on neutrosophic set theory and cellular automaton technique,False,temp5511,Steady state columnar and equiaxed growth of dendrites and eutectic,2013
10.1145/2493102.2493106,A microstructure evolution visualization method based on neutrosophic set theory and cellular automaton technique,False,temp5512,Simulation of diffusional composite growth using the cellular automaton finite difference (CAFD) method,2013
10.1145/2493102.2493106,A microstructure evolution visualization method based on neutrosophic set theory and cellular automaton technique,False,abs/10.1179/026708300101507389,"Modeling of non-equilibrium solidification in ternary alloys: comparison of 1D, 2D, and 3D cellular automaton-finite difference simulations",2013
10.1145/2493102.2493106,A microstructure evolution visualization method based on neutrosophic set theory and cellular automaton technique,False,temp5514,A Model of Solidification Microstructures in Nickel-based Superalloys: Predicting Primary Dendrite Spacing Selection,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1145/2366145.2366197,Design-driven quadrangulation of closed 3d curves,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1145/2070781.2024157,Pattern-aware shape deformation using sliding dockers,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1145/1778765.1778841,A connection between partial symmetry and inverse procedural modeling,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1145/2185520.2185574,An algebraic model for parameterized shape editing,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,temp5519,The mesquite mesh quality improvement toolkit,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1145/2010324.1964930,Probabilistic reasoning for assembly-based 3d modeling,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1145/1882261.1866205,Data-driven suggestions for creativity support in 3d modeling,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1016/j.cag.2005.09.007,A survey on geometrical reconstruction as a core technology to sketch-based modeling,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1016/j.intcom.2009.05.004,A survey of sketch-based 3-d modeling techniques,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1145/1015706.1015775,Modeling by example,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,temp5525,Hmm-based on-line multi-stroke sketch recognition,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1145/2070781.2024217,Structure-preserving retargeting of irregular 3d architecture,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1145/1230100.1230119,Example-based model synthesis,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1145/1409060.1409111,Continuous model synthesis,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1109/TVCG.2010.112,Model synthesis: A general procedural modeling algorithm,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,temp5530,Mutable elastic models for sculpting structured shapes,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1145/1141911.1141931,Procedural modeling of buildings,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1016/j.cag.2008.09.013,Sketch-based modeling: A survey,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1145/383259.383292,Procedural modeling of cities,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1145/15886.15903,Free-form deformation of solid geometric models,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1145/1944846.1944851,Metropolis procedural modeling,2013
10.1145/2493102.2493107,Intent-driven model synthesis,False,10.1145/2366145.2366158,Fit and diverse: set evolution for inspiring 3d shape galleries,2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,temp5537,A hierarchical 0,2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,10.1109/TVCG.2011.226,Parallel edge splatting for scalable dynamic graph visualization,2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,10.1145/1753326.1753504,Characterizing debate performance via aggregated twitter sentiment,2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,10.5555/647554.729718,"Graphs, they are changing",2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,temp5541,A heuristic for graph drawing,2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,10.1109/TVCG.2008.11,Online dynamic graph drawing,2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,temp5544,# iranelection: quantifying online activism,2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,10.1007/978-3-540-31843-9_24,Dynamic graph drawing of sequences of orthogonal and hierarchical graphs,2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,temp5546,Social features of online networks: the strength of weak ties in online social media,2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,temp5547,Modeling and visualizing information propagation in a micro-blogging platform (pdf,2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,10.5555/949531.949588,Parallel coordinates: A tool for visualizing multidimensional geometry,2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,10.5555/1656289.1656297,Twitter power: Tweets as electronic word of mouth,2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,10.1016/0020-0190%2889%2990102-6,An algorithm for drawing general undirected graphs,2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,10.1145/1772690.1772751,"What is twitter, a social network or a news media?",2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,10.1145/1963192.1963309,"Social media analytics: tracking, modeling and predicting the flow of information through networks",2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,10.1145/1772690.1772777,Earthquake shakes twitter users: real-time event detection by social sensors,2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,temp5554,Conversational shadows: Describing live media events using short messages,2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,temp5555,Gesundheit! modeling contagion through facebook news feed,2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,temp5556,Combining automated analysis and visualization techniques for effective exploration of high-dimensional data,2013
10.1145/2493102.2493108,Visual analysis of retweeting propagation network in a microblogging platform,False,temp5557,Visual analysis of large graphs,2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,True,10.1109/ICIS.2012.73,Modified RELT for Display and Navigation of Large Hierarchy on Handheld TouchScreen Devices,2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,False,temp5559,Visualizing Graphs - A Generalized View,2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,False,10.1109/TVCG.2010.79,The Design Space of Implicit Hierarchy Visualization: A Survey,2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,False,10.5555/949607.949654,Tree-Maps: a space filling approach to the visualization of hierarchical information structures,2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,False,10.1145/102377.115768,Tree Visualization with Tree-maps: A 2D Space-Filling Approach,2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,False,temp5563,Data Jewelry-Box: A Graphics Showcase for Large-Scale Hierarchical Data Visualization,2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,False,10.1145/1377676.1377683,Circular Partitions with Applications to Visualization and Embeddings,2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,False,10.5555/857190.857683,"Focus+Context Display and Navigation Techniques for Enhancing Radial, Space-Filling Hierarchy Visualizations",2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,False,10.5555/647341.721210,Dynamic Aggregation with Circular Visual Designs,2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,False,10.1145/345513.345250,Architectures to make Simple Visualisations using Simple Systems,2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,True,10.5555/1783294.1783334,RELT---Visualizing Trees on Mobile Devices,2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,True,temp5569,Visualizing and Navigating Hierarchical Information on Mobile User Interfaces,2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,True,10.1007/978-3-642-00672-2_38,Managing Hierarchical Information on Small Screens,2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,False,10.5555/857191.857749,InterRing: An Interactive Tool for Visually Navigating and Manipulating Hierarchical Structures,2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,False,temp5572,Visualization of Complex Structures on Mobile Handhelds,2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,False,10.1145/238386.238396,Does Animation in User Interfaces Improve Decision Making?,2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,False,10.5555/1732323.1732405,Using Designer's Effort for User Interface Evaluation,2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,False,10.1109/ESEM.2009.5316022,Usability Testing with Total-Effort Metrics,2013
10.1145/2493102.2493109,ERELT: a faster alternative to the list-based interfaces for tree exploration and searching in mobile devices,False,temp5576,"Adobe Mobile Experience Survey: What Users Want from Media, Finance, Travel & Shopping",2013
10.1145/2493102.2493110,Time-space varying visual analysis of micro-blog sentiment,False,temp5577,Crowd Sentiment Detection during Disasters and Crises,2013
10.1145/2493102.2493110,Time-space varying visual analysis of micro-blog sentiment,False,temp5578,A new ANEW: Evaluation of a word list for sentiment analysis in microblogs,2013
10.1145/2493102.2493110,Time-space varying visual analysis of micro-blog sentiment,False,10.5555/1699571.1699589,"Topic-wise, sentiment-wise, or otherwise?: Identifying the hidden dimension for unsupervised text classification",2013
10.1145/2493102.2493110,Time-space varying visual analysis of micro-blog sentiment,False,temp5580,Sentiment Analysis on Bad News Spreading,2013
10.1145/2493102.2493110,Time-space varying visual analysis of micro-blog sentiment,False,temp5581,Pandemics in the Age of Twitter-Content Analysis of Tweets during the 2009 H1N1 outbreak{J},2013
10.1145/2493102.2493110,Time-space varying visual analysis of micro-blog sentiment,False,10.1111/j.1467-8659.2009.01450.x,Force-directed edge bundling for graph visualization,2013
10.1145/2493102.2493110,Time-space varying visual analysis of micro-blog sentiment,False,10.1109/TVCG.2008.135,Geometry-based edge clustering for graph visualization,2013
10.1145/2493102.2493110,Time-space varying visual analysis of micro-blog sentiment,False,10.5555/2015551.2015650,Multilevel agglomerative edge bundling for visualizing large graphs,2013
10.1145/2493102.2493110,Time-space varying visual analysis of micro-blog sentiment,False,10.1111/j.1467-8659.2012.03079.x,Graph bundling by kernel density estimation,2013
10.1145/2493102.2493110,Time-space varying visual analysis of micro-blog sentiment,False,10.1109/TVCG.2012.291,Whisper: Tracing the Spatiotemporal Process of Information Diffusion in Real Time,2013
10.1145/2493102.2493110,Time-space varying visual analysis of micro-blog sentiment,False,10.1109/CSE.2009.186,Web science 2.0: Identifying trends through semantic social network analysis,2013
10.1145/2493102.2493110,Time-space varying visual analysis of micro-blog sentiment,False,temp5588,Diamonds in the rough: Social media visual analytics for journalistic inquiry,2013
10.1145/2493102.2493110,Time-space varying visual analysis of micro-blog sentiment,False,temp5589,A computer simulation method on the electronic probability distribution of hydrogen atom,2013
10.1145/2493102.2493110,Time-space varying visual analysis of micro-blog sentiment,False,10.1145/1978942.1978975,Twitinfo: aggregating and visualizing microblogs for event exploration,2013
10.1145/2493102.2493110,Time-space varying visual analysis of micro-blog sentiment,False,temp5591,Determining the public mood state by analysis of microblogging posts,2013
10.1145/2493102.2493110,Time-space varying visual analysis of micro-blog sentiment,False,10.1007/978-3-642-36543-0_30,Sentiment analysis for tracking breaking events: a case study on twitter,2013
10.1145/2493102.2493110,Time-space varying visual analysis of micro-blog sentiment,False,10.5555/1654641.1654645,User-directed sentiment analysis: Visualizing the affective content of documents,2013
10.1145/2493102.2493110,Time-space varying visual analysis of micro-blog sentiment,False,abs/10.1080/14786440308635119,LIX. On the effect of electric and magnetic fields on spectral lines,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5595,Aesthetic issues in spatial composition,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5596,Canonical perspective and the perception of objects,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5597,Canonical representation: an examination of preferences for viewing and depicting 3-dimensional objects {abstract},2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5598,"Canonical visual size for real-world objects: Evidence from reconstructive memory, imagery, and perceptual preferences",2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5599,Aesthetic preferences in the size of images of real-world objects,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5600,,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5601,Nihonjin no ronrikozo {The logical structure of Japanese thought},2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5602,"Space, time and architecture, the growth of a new tradition",2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5603,The psychology of perspective and Renaissance art,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,10.1177/0146167208320555,Culture and aesthetic preference: Comparing the attention to context of East Asians and Americans,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5605,How people look at pictures,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5606,Eye movements and vision,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,.apa.org/getdoi.cfm?doi=10.1037/h0036799,The time course of picture viewing,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5608,The gaze selects informative details within pictures,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5609,Reorienting attention across the horizontal and vertical meridians: Evidence in favor of a premotor theory of attention,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5610,Cultural variation in eye movements during scene perception,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,.apa.org/getdoi.cfm?doi=10.1037/0022-3514.94.3.365,Placing the face in context: Cultural differences in the perception of facial emotion,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,10.1068/p5033,Spatial balance of color triads in the abstract art of Piet Mondrian,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5613,The usefulness of eye movement recordings to subject an aesthetic episode with visual art to empirical scrutiny,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5614,Product aesthetics,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5615,The science of art: A neurological theory of aesthetic experience,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5616,Birkhoff revisited: Beauty as a function of effect and means,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5617,The impact of level of expertise on the evaluation of original and altered versions of post-impressionistic paintings,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5618,Aesthetics and psychobiology,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,10.2466/pms.2002.95.3.755,Aesthetic judgments of novel graphic patterns: analyses of individual judgments,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5620,Vision and art: The biology of seeing,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,10.1109/TIP.2010.2052262,Relevance of a feed-forward model of visual attention for goal-oriented and free-viewing tasks,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5622,Bridging the arts and sciences: A framework for the psychology of aesthetics,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5623,The contribution of eye-movement research to an understanding of the nature of pictorial balance perception: A review of the literature,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5624,Compositional design as a perceptual determinant of aesthetic judgment,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5625,When art moves the eyes: A behavioral and eye-tracking study,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,.apa.org/getdoi.cfm?doi=10.1037/0033-295X.108.2.291,Culture and systems of thought: Holistic versus analytic cognition,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,full/10.1073/pnas.1934527100,Culture and point of view,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,temp5628,The influence of culture: holistic versus analytic perception,2013
10.1145/2493102.2493111,Culture influence on aesthetic perception of Chinese and western paintings: evidence from eye movement patterns,False,10.1109/34.730558,A model of saliency-based visual attention for rapid scene analysis,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,10.1109/INFOVIS.2005.40,,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,temp5631,,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,10.1145/502348.502359,Quantum Treemaps and Bubblemaps for a Zoomable Image Browser,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,10.1145/571647.571649,Ordered and quantum treemaps: Making effective use of 2D space to display hierarchies,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,temp5634,Squarified Treemaps,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,10.5555/551884,Graph Drawing: Algorithms for the Visualization of Graphs,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,10.1057/ivs.2009.10,Measuring Effectiveness of Graph Visualizations: A Cognitive Load Approach,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,True,10.1109/IV.2010.21,,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,True,temp5638,'Highlighting in Visual Data Analytics',2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,10.1109/38.595272,Tennisviewer: A Browser for Competition Trees,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,10.5555/949607.949654,Tree-Maps: a space filling approach to the visualization of hierarchical information structures,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,10.1109/TVCG.2010.186,,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,True,10.1109/IV.2012.23,'Angular Treemaps -- A New Technique for Visualizing and Emphasizing Hierarchical Structures',2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,True,10.1145/2414536.2414592,Rectangle orientation in area judgment task for treemap design,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,True,10.1109/ICMLA.2012.58,'Perceptual User Study For Combined Treemaps',2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,10.1057/palgrave.ivs.9500031,Space-Optimized Tree: a Connection+Enclosure Approach for the Visualization of Large Hierarchies,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,10.1057/palgrave.ivs.9500087,EncCon: An Approach to Constructing Interactive Visualization of Large Hierarchical Data,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,10.1145/1377676.1377683,Circular Partitions with Applications to Visualization and Embeddings,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,10.1109/TVCG.2010.89,,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,temp5649,,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,10.5555/857190.857683,"Focus+Context Display and Navigation Techniques for Enhancing Radial, Space-Filling Hierarchy Visualizations",2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,10.1109/ISVD.2010.16,Fast Dynamic Voronoi Treemaps,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,temp5652,,2013
10.1145/2493102.2493112,Visualizing large trees with divide & conquer partition,False,10.5555/857189.857663,Cushion Treemaps: Visualization of hierarchical information,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,False,temp5654,Earned value project management method and extensions,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,False,temp5655,,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,False,temp5656,"Delivering large-scale it projects on time, on budget, and on value",2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,False,temp5657,,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,False,temp5658,,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,True,10.1007/978-3-642-02818-2_1,Fine-grained analysis of web tasks through data visualization,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,True,10.1109/IV.2011.95,Cybis: A novel interface for searching scientific documents,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,True,10.1109/TKDE.2008.133,Monitoring online tests through data visualization,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,False,temp5662,Managing Project Uncertainty: From Variation to Chaos,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,False,10.1109/INFOVIS.2005.5,"An Interactive 3D Integration of Parallel Coordinates and Star Glyphs""",2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,False,10.1145/1842993.1843000,Wakame: sense making of multi-dimensional spatial-temporal data,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,False,temp5665,,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,False,temp5666,Group,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,False,temp5667,Implementation of 3d kiviat diagrams,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,False,10.1109/38.391482,Visualizing parallel programs and performance,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,False,temp5669,Novel visual representations for software metrics using 3d and animation,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,False,10.4018/jitpm.2012040102,A case study of how stakeholder management influenced project uncertainty regarding project benefits,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,True,temp5671,Managing uncertainty in complex projects,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,True,10.1145/2181101.2181128,Modeling the reconciliation process for stakeholder diverging project views,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,True,temp5673,Statechart modeling of contractual disputes,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,False,temp5674,Interactive poster: 3d axes-based visualizations for time series data,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,False,temp5675,Helmholtz's treatise on physiological optics,2013
10.1145/2493102.2493113,3DRC: a novel technique in evaluating stakeholders project views,False,full/10.1080/01446190801998708,Stakeholders and uncertainty management in projects,2013
10.1145/2493102.2493114,A novel map-based visualization method based on liquid modelling,False,temp5677,Visualizing large-scale human collaboration in Wikipedia,2013
10.1145/2493102.2493114,A novel map-based visualization method based on liquid modelling,False,10.1111/j.0020-2754.1998.00269.x,A cross-cultural study of young children's mapping abilities,2013
10.1145/2493102.2493114,A novel map-based visualization method based on liquid modelling,False,temp5679,Multivariate categorical data -- mosaic plots,2013
10.1145/2493102.2493114,A novel map-based visualization method based on liquid modelling,False,10.1109/TVCG.2011.288,Visualizing dynamic data with maps,2013
10.1145/2493102.2493114,A novel map-based visualization method based on liquid modelling,False,10.5555/949607.949654,Tree-Maps: a space filling approach to the visualization of hierarchical information structures,2013
10.1145/2493102.2493114,A novel map-based visualization method based on liquid modelling,False,10.1016/0020-0190%2889%2990102-6,An algorithm for drawing general undirected graphs,2013
10.1145/2493102.2493114,A novel map-based visualization method based on liquid modelling,False,10.1145/223904.223956,A focus+context technique based on hyperbolic geometry for visualizing large hierarchies,2013
10.1145/2493102.2493114,A novel map-based visualization method based on liquid modelling,False,10.1145/108844.108883,Cone trees: Animated 3d visualizations of hierarchical information,2013
10.1145/2493102.2493114,A novel map-based visualization method based on liquid modelling,False,full/10.1073/pnas.0307654100,The world of geography: Visualizing a knowledge domain with cartographic means,2013
10.1145/2493102.2493114,A novel map-based visualization method based on liquid modelling,False,10.5555/983611,,2013
